num_critic_for_reviews,actor_1_fb_likes,gross,movie_title,num_voted_users,cast_total_fb_likes,num_user_for_reviews,actor_2_fb_likes,imdb_score,movie_fb_likes,director_name_factorized,actor_2_name_factorized,genres_factorized,actor_1_name_factorized
258.0,1000.0,31146570.0,the_debt,55441,1136,165.0,100.0,6.9,0,397,1376,306,384
174.0,1000.0,27277055.0,high_fidelity,143137,3141,602.0,960.0,7.6,10000,491,350,399,600
141.0,741.0,26876529.0,one_missed_call,26624,1834,189.0,297.0,3.9,0,921,1377,364,864
31.0,1000.0,53146000.0,eye_for_an_eye,9845,3174,77.0,816.0,6.1,613,828,1378,168,31
222.0,26000.0,30028592.0,the_bank_job,152247,27755,189.0,811.0,7.3,0,146,1379,368,35
273.0,14000.0,34126138.0,eternal_sunshine_of_the_spotless_mind,666937,19364,1514.0,4000.0,8.3,52000,152,489,453,141
91.0,2000.0,25677801.0,you_again,41273,4813,136.0,938.0,5.8,0,445,1380,215,157
190.0,18000.0,26415649.0,street_kings,94892,33878,189.0,11000.0,6.8,0,50,75,28,63
427.0,177.0,26003149.0,the_world_s_end,185587,278,401.0,55.0,7.0,49000,229,1381,148,315
93.0,720.0,25584685.0,nancy_drew,15877,3327,102.0,669.0,5.9,590,922,934,601,865
292.0,125.0,29975979.0,daybreakers,105797,189,281.0,37.0,6.5,0,923,1382,179,866
180.0,2000.0,31584722.0,she_s_out_of_my_league,101730,5707,131.0,934.0,6.4,0,924,584,127,746
94.0,3000.0,23179303.0,monte_carlo,32951,4257,44.0,775.0,5.8,6000,925,1383,562,867
112.0,1000.0,23078294.0,stay_alive,25870,3590,281.0,934.0,5.1,0,926,1066,381,243
20.0,25000.0,21413105.0,quigley_down_under,15230,45841,97.0,19000.0,6.8,0,514,1384,602,9
84.0,681.0,25077977.0,alpha_and_omega,10986,2486,84.0,611.0,5.3,0,927,781,157,868
120.0,960.0,23292105.0,the_covenant,39541,3261,334.0,917.0,5.3,3000,200,1029,528,774
90.0,12000.0,26870825.0,stick_it,22604,14903,124.0,804.0,6.4,0,928,1385,422,30
103.0,87000.0,20916309.0,shorts,5332,88422,37.0,570.0,4.9,431,423,1386,35,55
59.0,1000.0,21200000.0,to_die_for,34774,3598,162.0,967.0,6.8,1000,525,151,539,869
86.0,646.0,28876924.0,nerve,4303,1780,35.0,441.0,7.1,0,929,1387,603,870
190.0,10000.0,20207003.0,appaloosa,50198,10507,202.0,311.0,6.8,0,930,1388,604,414
114.0,2000.0,20241395.0,vampires,42664,5123,403.0,1000.0,6.1,0,469,74,355,871
6.0,0.0,23689877.0,yu-gi-oh__duel_monsters,12417,0,51.0,595.0,7.0,124,113,217,143,872
290.0,606.0,32000000.0,psycho,422432,1885,1040.0,332.0,8.5,18000,931,1389,236,873
80.0,1000.0,19151864.0,my_best_friend_s_girl,36983,3301,100.0,500.0,5.9,0,456,1390,127,530
98.0,15000.0,23393765.0,endless_love,31323,18760,76.0,989.0,6.3,0,932,42,17,413
88.0,995.0,18882880.0,georgia_rule,20539,4039,125.0,975.0,5.9,681,293,1391,200,297
13.0,691.0,8500000.0,under_the_rainbow,2061,1761,34.0,374.0,5.4,501,933,1392,125,874
52.0,2000.0,18432000.0,ladyhawke,33597,2251,185.0,92.0,7.0,0,105,1393,605,91
60.0,1000.0,18252684.0,simon_birch,18366,1816,219.0,367.0,6.9,0,136,1394,301,48
154.0,11000.0,19661987.0,reign_over_me,83786,17050,231.0,3000.0,7.5,0,934,362,270,196
274.0,17000.0,18352454.0,into_the_wild,426359,18752,760.0,882.0,8.2,76000,512,20,606,224
110.0,970.0,17803796.0,school_for_scoundrels,26100,4374,97.0,931.0,5.9,484,235,79,125,368
173.0,991.0,17529157.0,silent_hill__revelation_3d,49888,2173,220.0,494.0,5.0,25000,935,656,607,416
165.0,16000.0,25753840.0,from_dusk_till_dawn,219091,23296,592.0,4000.0,7.3,12000,423,62,608,397
45.0,304.0,18081626.0,pooh_s_heffalump_movie,4180,861,32.0,286.0,6.4,264,936,1148,609,850
45.0,21000.0,17518220.0,home_for_the_holidays,9105,25263,76.0,1000.0,6.6,0,779,789,105,21
377.0,264.0,17104669.0,kung_fu_hustle,99353,537,354.0,62.0,7.8,0,937,1395,610,875
110.0,909.0,23689877.0,fired_up,114,1557,6.0,417.0,6.7,4,113,1396,125,876
43.0,3000.0,16988996.0,the_country_bears,3875,8189,75.0,968.0,4.0,422,938,1331,611,197
201.0,283.0,15797907.0,the_kite_runner,68119,904,230.0,206.0,7.6,0,12,1397,270,877
192.0,6000.0,16248701.0,21_grams,189683,7567,559.0,979.0,7.7,0,114,170,270,19
77.0,787.0,15712072.0,paparazzi,13210,2915,138.0,555.0,5.8,269,939,1398,28,812
350.0,17000.0,191449475.0,twilight,348010,44061,1535.0,12000.0,5.2,19000,534,642,49,224
81.0,651.0,15408822.0,a_guy_thing,14147,2698,92.0,555.0,5.6,401,940,719,127,878
81.0,302.0,15464026.0,loser,23076,1189,158.0,216.0,5.3,1000,941,1399,127,879
222.0,1000.0,14359793.0,capitalism__a_love_story,35137,2327,188.0,909.0,7.4,10000,942,502,612,880
27.0,940.0,8000000.0,the_greatest_story_ever_told,6484,1934,100.0,208.0,6.6,1000,943,1400,406,269
155.0,8000.0,20180155.0,secret_in_their_eyes,20186,9941,81.0,963.0,6.2,0,944,623,171,218
111.0,869.0,14174654.0,disaster_movie,74945,2857,359.0,624.0,1.9,0,705,648,125,665
107.0,137000.0,15988876.0,armored,26236,137712,110.0,459.0,5.7,0,554,1063,23,881
34.0,13000.0,13801755.0,the_man_who_knew_too_little,23928,15183,100.0,828.0,6.6,0,230,630,26,192
151.0,11000.0,13987482.0,what_s_your_number_,58957,15713,91.0,904.0,6.0,0,945,1401,127,104
289.0,788.0,14291570.0,lockout,82082,1414,236.0,447.0,6.1,10000,946,1402,18,444
76.0,1000.0,12181484.0,envy,26390,1189,176.0,87.0,4.8,713,277,1403,125,52
150.0,26000.0,13630226.0,crank__high_voltage,112516,30541,223.0,968.0,6.2,0,396,46,103,35
67.0,1000.0,13383737.0,bullets_over_broadway,29385,4302,86.0,979.0,7.5,979,696,705,70,51
36.0,541.0,13391174.0,one_night_with_the_king,5796,908,177.0,249.0,6.3,0,947,1404,406,882
149.0,3000.0,12987647.0,the_quiet_american,24019,3431,199.0,268.0,7.1,983,120,1405,613,240
156.0,12000.0,12469811.0,the_weather_man,69172,13156,316.0,442.0,6.6,0,1,1406,200,76
64.0,922.0,12398628.0,undisputed,21542,2880,88.0,855.0,6.1,977,382,467,614,478
210.0,346.0,13214030.0,ghost_town,60516,500,147.0,41.0,6.7,0,387,1407,196,883
113.0,969.0,12232937.0,12_rounds,22823,2799,113.0,794.0,5.6,0,200,592,23,884
390.0,17000.0,12134420.0,let_me_in,92237,20258,366.0,1000.0,7.2,25000,57,579,409,53
5.0,400.0,11784000.0,3_ninjas_kick_back,6701,1151,26.0,220.0,4.3,444,948,1408,530,783
248.0,734.0,11169531.0,be_kind_rewind,79855,1778,235.0,563.0,6.4,0,152,1409,125,885
137.0,5000.0,11034436.0,mrs_henderson_presents,13505,5637,180.0,378.0,7.1,0,491,1410,615,212
214.0,14000.0,12626905.0,triple_9,32567,27214,106.0,12000.0,6.3,0,837,1042,28,141
104.0,11000.0,10569071.0,deconstructing_harry,35586,11867,131.0,474.0,7.4,0,696,1411,125,740
81.0,2000.0,10544143.0,three_to_tango,16372,4843,121.0,1000.0,6.1,311,949,297,127,499
175.0,14000.0,13650738.0,burnt,61360,16926,129.0,1000.0,6.6,25000,813,1412,200,71
20.0,22000.0,10555348.0,we_re_no_angels,17349,24887,42.0,2000.0,6.0,855,435,673,70,158
69.0,1000.0,9714482.0,everyone_says_i_love_you,30083,1614,140.0,612.0,6.8,0,696,1413,616,450
166.0,856.0,9525276.0,death_sentence,60156,3309,299.0,742.0,6.8,0,33,213,23,886
160.0,22000.0,8855646.0,everybody_s_fine,49855,23409,117.0,1000.0,7.2,10000,606,699,457,158
32.0,650.0,9109322.0,superbabies__baby_geniuses_2,25371,1343,129.0,384.0,1.9,0,950,1414,207,887
72.0,688.0,8326035.0,the_man,21933,1019,76.0,99.0,5.5,676,243,1415,132,116
53.0,716.0,8104069.0,code_name__the_cleaner,9785,2700,26.0,537.0,4.5,233,243,799,132,635
76.0,786.0,8054280.0,connie_and_carla,6838,2730,117.0,567.0,6.3,924,322,1416,242,888
15.0,683.0,23689877.0,sweet_charity,3454,2172,64.0,641.0,7.0,548,227,1417,617,889
401.0,204.0,8093318.0,inherent_vice,61935,707,242.0,178.0,6.7,18000,602,1418,618,890
31.0,787.0,7382993.0,doogal,3851,2185,114.0,690.0,2.8,346,951,639,21,521
65.0,997.0,8888355.0,battle_of_the_year,7894,3177,25.0,941.0,5.0,0,952,1419,419,891
26.0,1000.0,23689877.0,perception,15612,2240,29.0,440.0,7.5,0,113,1420,171,277
45.0,885.0,7001720.0,an_american_carol,8560,2907,205.0,816.0,4.3,797,495,1421,219,892
260.0,2000.0,7268659.0,machete_kills,59248,2848,164.0,749.0,5.6,48000,423,1422,26,461
129.0,669.0,6852144.0,willard,15169,1267,213.0,429.0,6.2,0,953,1423,251,628
58.0,1000.0,6563357.0,strange_wilderness,18571,4218,120.0,794.0,5.3,847,802,592,311,893
103.0,1000.0,6201757.0,topsy-turvy,10037,1690,202.0,452.0,7.4,608,954,1424,619,51
45.0,1000.0,6420319.0,little_boy,15978,5705,122.0,1000.0,7.4,15000,955,74,269,384
345.0,13000.0,5702083.0,a_dangerous_method,80617,23755,190.0,10000.0,6.5,36000,471,370,283,125
232.0,21000.0,5480996.0,a_scanner_darkly,89383,39507,293.0,18000.0,7.1,0,776,1425,620,21
116.0,18000.0,6002756.0,chasing_mavericks,24997,21200,75.0,1000.0,7.2,13000,77,492,122,69
148.0,310.0,5132655.0,alone_in_the_dark,37626,838,521.0,294.0,2.3,1000,388,1426,577,894
79.0,690.0,5205343.0,bandslam,11958,1573,39.0,224.0,6.4,1000,772,1427,502,128
167.0,829.0,5005883.0,birth,29649,2295,361.0,681.0,6.1,0,956,298,260,895
350.0,1000.0,5749134.0,a_most_violent_year,45799,3979,180.0,969.0,7.0,0,957,1428,28,247
25.0,1000.0,23689877.0,passchendaele,6904,3493,102.0,912.0,6.5,971,958,1105,153,896
99.0,20.0,4234040.0,flash_of_genius,14301,64,45.0,18.0,7.0,0,959,1429,113,897
231.0,23000.0,4001121.0,i_m_not_there.,48346,36398,230.0,13000.0,7.0,0,960,57,316,34
119.0,15000.0,3749061.0,the_cold_light_of_day,28629,30134,113.0,13000.0,4.9,0,961,259,3,10
182.0,975.0,3519627.0,the_brothers_bloom,41737,3014,105.0,877.0,6.9,0,692,1368,621,825
245.0,22000.0,3081925.0,synecdoche__new_york,55842,24732,274.0,1000.0,7.5,13000,962,344,105,93
174.0,893.0,2298191.0,princess_mononoke,221552,2710,570.0,851.0,8.4,11000,656,102,518,802
69.0,572.0,2353728.0,bon_voyage,4293,1776,53.0,548.0,6.9,235,651,1430,622,898
26.0,801.0,2000000.0,can_t_stop_the_music,2998,1462,74.0,174.0,4.5,1000,963,1431,623,899
168.0,1000.0,1900725.0,the_proposition,43205,2129,232.0,509.0,7.4,0,837,267,604,167
27.0,2000.0,2246000.0,courage,2302,3384,20.0,769.0,7.0,0,964,1432,122,900
28.0,836.0,1646664.0,marci_x,4518,2467,66.0,624.0,2.8,241,835,1273,430,901
146.0,23000.0,1190018.0,equilibrium,261317,25088,1137.0,876.0,7.5,20000,722,1248,102,34
67.0,991.0,1027749.0,the_children_of_huang_shi,8087,1003,33.0,10.0,7.1,1000,150,1433,269,416
93.0,9000.0,882710.0,the_yards,16215,11433,138.0,1000.0,6.4,401,761,1009,368,233
28.0,979.0,1064277.0,the_oogieloves_in_the_big_balloon_adventure,14015,1978,83.0,532.0,6.7,831,965,1434,563,149
131.0,11000.0,531009.0,by_the_sea,7976,22319,61.0,11000.0,5.3,0,325,98,17,75
105.0,488.0,410388.0,steamboy,13727,991,79.0,336.0,6.9,973,966,64,624,902
21.0,18000.0,375474.0,the_game_of_their_lives,2613,20354,46.0,723.0,6.2,445,967,1089,184,69
140.0,33000.0,578382.0,all_good_things,41249,39515,67.0,4000.0,6.3,0,968,489,625,350
9.0,699.0,305070.0,rapa_nui,3843,1592,25.0,533.0,6.4,399,53,336,227,903
83.0,46.0,206678.0,cj7,11391,82,66.0,33.0,6.5,1000,937,1435,207,904
8.0,106.0,146072.0,les_couloirs_du_temps__les_visiteurs_ii,7147,182,16.0,56.0,6.0,136,583,1436,626,905
138.0,403.0,1183354.0,dylan_dog__dead_of_night,13026,1577,75.0,368.0,5.1,0,620,1437,627,906
42.0,14000.0,121972.0,people_i_know,9868,15612,81.0,506.0,5.5,217,969,391,241,210
110.0,310.0,23689877.0,the_doombolt_chase,18,344,156.0,11.0,7.2,0,113,1438,463,907
92.0,3000.0,263365.0,the_tempest,6147,3785,36.0,602.0,5.4,0,508,943,196,153
140.0,9000.0,54734.0,regression,20821,10982,62.0,750.0,5.7,0,315,1439,171,341
110.0,344.0,23689877.0,the_touch,118,726,156.0,281.0,5.2,30,970,1440,628,908
29.0,483.0,23689877.0,three_kingdoms__resurrection_of_the_dragon,5154,1113,29.0,472.0,6.2,314,338,1441,71,909
29.0,18000.0,23689877.0,shattered,25450,20472,118.0,867.0,6.7,0,971,1442,168,69
39.0,12000.0,23689877.0,zambezia,5203,15680,11.0,857.0,5.8,1000,972,1111,29,194
2.0,109.0,23689877.0,ramanujan,102,164,1.0,36.0,7.0,58,973,1443,406,910
2.0,729.0,23689877.0,dwegons_and_leprechauns,50,1092,3.0,282.0,4.8,70,974,1444,629,911
110.0,22000.0,4712792.0,hands_of_stone,178,27425,1.0,2000.0,7.2,0,975,1082,462,158
64.0,14000.0,23689877.0,survivor,21833,17957,101.0,1000.0,5.6,0,446,530,23,174
120.0,12000.0,23689877.0,the_frozen_ground,43879,16355,133.0,991.0,6.4,11000,976,535,171,76
143.0,2000.0,8047690.0,the_painted_veil,77656,2608,220.0,594.0,7.5,0,888,1445,17,112
160.0,486.0,476270.0,the_baader_meinhof_complex,29602,1601,110.0,471.0,7.4,0,880,1446,517,912
92.0,933.0,184208848.0,dances_with_wolves,186485,2398,382.0,839.0,8.0,0,260,1447,414,913
286.0,3000.0,100292856.0,bad_teacher,160418,5547,296.0,957.0,5.7,16000,561,641,125,77
43.0,14000.0,58571513.0,sea_of_love,30213,15914,112.0,599.0,6.8,0,377,97,171,210
69.0,1000.0,51431160.0,a_cinderella_story,62861,3092,232.0,852.0,5.9,0,977,959,215,914
242.0,611.0,103001286.0,scream,222018,1212,869.0,422.0,7.2,11000,548,1448,364,915
149.0,1000.0,41867960.0,thir13en_ghosts,65512,3023,478.0,795.0,5.5,0,917,1201,429,602
253.0,888.0,45332952.0,the_shining,610333,2560,1320.0,629.0,8.4,37000,328,1449,630,916
198.0,1000.0,210609762.0,back_to_the_future,732212,3230,809.0,690.0,8.5,39000,43,1450,145,307
147.0,885.0,40846082.0,house_on_haunted_hill,45317,2872,536.0,828.0,5.6,0,578,630,236,917
36.0,607.0,51697449.0,i_can_do_bad_all_by_myself,8346,1465,59.0,269.0,4.1,1000,795,1451,200,918
6.0,731.0,23689877.0,fight_valley,60,2374,6.0,634.0,5.0,1000,978,1452,54,919
181.0,544.0,27758465.0,the_switch,77987,1292,120.0,449.0,6.1,0,343,820,105,208
97.0,500.0,56127162.0,just_married,57479,2020,205.0,308.0,5.4,0,80,1453,127,920
167.0,31000.0,1357042.0,the_devil_s_double,53977,35561,125.0,3000.0,7.1,14000,98,143,283,921
110.0,341.0,23689877.0,gone__baby__gone,29,1462,156.0,230.0,6.6,0,113,1454,631,922
47.0,1000.0,15911333.0,thomas_and_the_magic_railroad,2855,2429,119.0,539.0,3.6,663,979,1455,192,711
308.0,991.0,39103378.0,the_crazies,93272,2609,251.0,894.0,6.5,0,108,759,381,416
246.0,17.0,10049886.0,spirited_away,417971,44,902.0,10.0,8.6,28000,656,1456,45,923
23.0,483.0,23689877.0,firestorm,1904,635,12.0,91.0,6.2,332,980,1457,23,909
29.0,14000.0,8600000.0,the_bounty,17982,28094,95.0,12000.0,7.0,1000,146,129,227,22
252.0,876.0,21483154.0,the_book_thief,98741,1985,236.0,526.0,7.6,53000,981,1458,269,685
102.0,948.0,8396942.0,sex_drive,72715,4324,103.0,822.0,6.5,0,395,676,632,924
134.0,3000.0,12561.0,leap_year,71276,4094,181.0,547.0,6.4,13000,982,1185,127,191
30.0,617.0,23689877.0,the_fall_of_the_roman_empire,6156,1131,91.0,134.0,6.7,560,983,1459,156,391
136.0,2000.0,6923891.0,take_me_home_tonight,43867,5519,83.0,2000.0,6.3,0,984,395,105,507
102.0,1000.0,5308553.0,won_t_back_down,5147,3260,37.0,919.0,6.4,0,985,261,270,185
10.0,2.0,2119994.0,the_nutcracker,1153,2,15.0,0.0,5.7,238,986,1460,633,925
31.0,12000.0,1292527.0,kansas_city,3536,14579,44.0,1000.0,6.3,228,987,344,634,26
63.0,8000.0,560512.0,indignation,550,8972,3.0,691.0,7.8,599,988,447,270,187
220.0,87000.0,64255243.0,the_amityville_horror,80903,120797,518.0,17000.0,6.0,0,989,113,416,55
241.0,12000.0,22245861.0,adaptation.,143251,25489,710.0,11000.0,7.7,0,174,608,200,76
252.0,654.0,20433940.0,land_of_the_dead,78883,1876,662.0,529.0,6.2,0,233,1461,429,926
23.0,82.0,23689877.0,out_of_inferno,625,151,4.0,39.0,5.7,124,516,1462,97,927
156.0,40000.0,10562387.0,fear_and_loathing_in_las_vegas,213226,43105,648.0,693.0,7.7,15000,255,1184,371,1
192.0,3000.0,18439082.0,the_invention_of_lying,94292,7252,287.0,2000.0,6.4,13000,990,628,286,80
351.0,920.0,150056505.0,neighbors,216581,2771,397.0,798.0,6.4,21000,551,1463,125,928
57.0,789.0,119938730.0,the_mask,265818,2085,213.0,424.0,6.9,0,168,1464,610,344
99.0,15000.0,114968774.0,big,153468,28018,204.0,11000.0,7.3,0,487,365,428,33
343.0,332.0,128505958.0,borat__cultural_learnings_of_america_for_make_benefit_glorious_nation_of_kazakhstan,297014,505,1198.0,165.0,7.3,0,327,1465,125,929
163.0,2000.0,95001351.0,legally_blonde,131801,4380,548.0,788.0,6.2,0,275,1466,127,930
110.0,12000.0,76400000.0,star_trek_iii__the_search_for_spock,58743,14762,192.0,664.0,6.6,0,853,953,5,194
233.0,1000.0,75072454.0,the_exorcism_of_emily_rose,96569,2759,522.0,539.0,6.7,0,245,1455,327,384
91.0,1000.0,65535067.0,deuce_bigalow__male_gigolo,59380,2604,202.0,489.0,5.7,0,60,1223,127,52
169.0,12000.0,13998282.0,left_behind,24854,15044,374.0,1000.0,3.1,31000,991,1467,635,76
142.0,723.0,6061759.0,the_family_stone,49077,1615,475.0,552.0,6.3,0,925,1468,105,931
50.0,748.0,64955956.0,barbershop_2__back_in_business,10104,3956,69.0,656.0,5.7,265,619,1469,200,727
195.0,1000.0,60057639.0,bad_santa,107815,3151,485.0,624.0,7.1,10000,992,648,539,85
129.0,8000.0,53868030.0,austin_powers__international_man_of_mystery,183425,10557,425.0,503.0,7.0,0,190,355,70,166
156.0,567.0,59573085.0,my_big_fat_greek_wedding_2,13562,2259,103.0,312.0,6.1,19000,606,1470,215,932
103.0,975.0,52691009.0,diary_of_a_wimpy_kid__rodrick_rules,18727,3567,45.0,569.0,6.6,0,95,289,238,825
217.0,1000.0,59735548.0,predator,290949,4223,629.0,1000.0,7.8,13000,131,869,310,933
134.0,692.0,51600000.0,amadeus,270790,3076,549.0,670.0,8.3,16000,429,1218,636,934
146.0,2000.0,43818159.0,prom_night,27664,4867,260.0,690.0,3.9,1000,920,856,364,193
159.0,2000.0,86049418.0,mean_girls,245989,5032,554.0,1000.0,7.0,0,197,515,125,653
111.0,727.0,43601508.0,under_the_tuscan_sun,35718,1310,317.0,171.0,6.7,0,993,1471,105,935
187.0,1000.0,41300105.0,gosford_park,65201,3261,651.0,559.0,7.3,0,987,901,498,936
20.0,828.0,23689877.0,the_o.c.,65785,2546,281.0,787.0,7.5,0,113,1472,105,937
44.0,12000.0,41382841.0,peggy_sue_got_married,27149,14672,96.0,899.0,6.3,0,420,517,196,76
588.0,15000.0,42335698.0,birdman_or__the_unexpected_virtue_of_ignorance_,395087,21668,1101.0,6000.0,7.8,114000,114,698,105,16
415.0,594.0,33404871.0,blue_jasmine,150082,1353,384.0,268.0,7.3,36000,696,790,270,938
279.0,97.0,31471430.0,united_93,83374,313,828.0,68.0,7.6,0,116,1473,223,939
97.0,2000.0,30222640.0,honey,36666,4868,144.0,1000.0,5.3,0,803,890,484,940
60.0,18000.0,26830000.0,glory,101889,32930,365.0,11000.0,7.9,0,103,65,156,156
27.0,844.0,26906039.0,spy_hard,29621,2653,76.0,456.0,5.3,588,994,1474,170,941
212.0,2000.0,21378000.0,the_fog,46492,4877,335.0,826.0,6.8,7000,469,326,471,157
110.0,2000.0,43853424.0,soul_surfer,35514,5024,114.0,795.0,7.1,15000,995,1475,637,184
45.0,643.0,23689877.0,catch-22,17277,2032,124.0,559.0,7.2,0,272,901,638,942
190.0,390.0,23993605.0,observe_and_report,52467,727,248.0,258.0,5.8,0,996,860,539,943
77.0,691.0,26400000.0,conan_the_destroyer,62009,2481,109.0,476.0,5.8,2000,810,1476,1,874
151.0,22000.0,45250.0,raging_bull,235133,23008,494.0,394.0,8.3,0,48,556,122,158
111.0,2000.0,22927390.0,love_happens,25344,4947,77.0,980.0,5.6,0,997,1477,17,65
64.0,155.0,4250320.0,young_sherlock_holmes,14870,605,86.0,144.0,6.8,0,277,1478,550,944
134.0,808.0,22452209.0,fame,14062,5734,82.0,720.0,5.0,0,998,1479,276,945
450.0,11000.0,18329466.0,127_hours,279179,11984,440.0,642.0,7.6,63000,464,772,480,182
128.0,11000.0,17071230.0,small_time_crooks,31169,23283,192.0,11000.0,6.7,812,696,365,70,740
68.0,757.0,17174870.0,center_stage,15817,1201,210.0,220.0,6.7,0,999,1480,484,692
97.0,10000.0,26284475.0,love_the_coopers,9051,10691,68.0,566.0,5.7,0,875,1481,125,351
54.0,17000.0,16702864.0,catch_that_kid,8023,18711,49.0,632.0,5.2,591,1000,1482,70,224
99.0,16000.0,15561627.0,life_as_a_house,39105,21622,359.0,4000.0,7.5,0,569,328,270,839
412.0,14000.0,17750583.0,steve_jobs,93548,28933,307.0,13000.0,7.2,23000,464,56,113,141
107.0,946.0,14793904.0,i_love_you__beth_cooper,28209,4072,80.0,800.0,5.3,0,126,1483,127,946
192.0,12000.0,15281286.0,youth_in_revolt,64646,16004,105.0,904.0,6.5,0,760,1401,105,26
25.0,372.0,8000000.0,the_legend_of_the_lone_ranger,1400,927,41.0,262.0,5.0,346,1001,1484,10,947
104.0,11000.0,13491653.0,the_tailor_of_panama,23728,14995,213.0,2000.0,6.1,813,1002,1485,306,113
120.0,517.0,12000000.0,blow_out,27629,1067,149.0,376.0,7.4,2000,209,1486,60,948
146.0,210.0,10494494.0,getaway,19586,676,109.0,193.0,4.4,4000,1003,1487,23,949
124.0,805.0,7837632.0,the_ice_storm,46396,1466,287.0,223.0,7.5,0,106,1267,270,950
107.0,712.0,15155772.0,and_so_it_goes,8895,1673,48.0,341.0,5.7,3000,340,1488,105,951
11.0,723.0,8508843.0,troop_beverly_hills,7470,2368,35.0,422.0,5.5,0,1004,1489,311,931
93.0,405.0,7739049.0,being_julia,10680,847,112.0,204.0,7.1,562,1005,1490,105,516
38.0,567.0,6734844.0,9½_weeks,29591,711,118.0,67.0,5.9,0,451,1491,17,952
60.0,1000.0,6000000.0,dragonslayer,10832,1263,102.0,115.0,6.7,0,1006,1492,1,953
184.0,577.0,6615578.0,the_last_station,15352,1341,82.0,416.0,7.0,0,788,1493,425,954
148.0,40000.0,5887457.0,ed_wood,142416,56585,420.0,13000.0,7.9,0,24,70,309,1
217.0,24000.0,13362308.0,labor_day,31898,39307,111.0,14000.0,6.9,0,689,23,270,6
160.0,627.0,5701643.0,mongol__the_rise_of_genghis_khan,37635,653,165.0,12.0,7.3,0,194,1494,273,955
209.0,27000.0,5694401.0,rocknrolla,194489,46944,192.0,18000.0,7.3,12000,129,374,23,3
40.0,456.0,5333658.0,megaforce,2541,1356,54.0,278.0,3.5,0,1007,1495,46,956
85.0,597.0,4414535.0,hamlet,30618,1645,224.0,591.0,7.8,0,85,1496,270,957
83.0,989.0,4806750.0,mao_s_last_dancer,6091,1598,53.0,258.0,7.4,0,545,1497,520,236
263.0,4000.0,3707794.0,midnight_special,31359,5671,156.0,820.0,6.7,0,1008,257,109,396
128.0,11000.0,3203044.0,anything_else,25165,14843,155.0,944.0,6.4,827,696,540,127,740
186.0,25000.0,4435083.0,the_railway_man,27882,39463,119.0,14000.0,7.1,18000,1009,54,639,279
14.0,654.0,23689877.0,unforgettable,12854,1906,44.0,426.0,6.7,0,113,846,498,958
292.0,63.0,2222647.0,the_white_ribbon,52958,167,193.0,43.0,7.8,0,1010,1498,498,959
15.0,662.0,23689877.0,restoration,436,1498,6.0,290.0,4.0,378,1011,1499,429,81
70.0,1000.0,3500000.0,the_wraith,10082,2319,100.0,695.0,5.9,0,1012,250,640,121
79.0,1000.0,676698.0,the_salton_sea,26730,4094,180.0,783.0,7.2,2000,240,499,171,243
103.0,364.0,3419967.0,metallica_through_the_never,13359,1083,56.0,253.0,7.2,19000,554,1500,641,960
97.0,663.0,300000.0,the_informers,14324,2215,93.0,551.0,5.1,1000,1013,1501,168,961
108.0,897.0,145118.0,carlos,10111,1032,36.0,30.0,7.7,0,113,1502,393,962
59.0,84.0,23689877.0,i_come_with_the_rain,2541,198,20.0,35.0,5.5,342,1014,1503,582,963
10.0,854.0,229311.0,one_man_s_hero,899,2705,42.0,578.0,6.2,271,1015,1504,642,785
184.0,1000.0,5000000.0,day_of_the_dead,49669,1592,419.0,177.0,7.2,3000,233,1505,429,964
23.0,1000.0,23689877.0,i_am_wrath,4510,3212,50.0,872.0,5.2,0,168,1139,28,513
112.0,805.0,63260.0,renaissance,14325,1185,90.0,306.0,6.7,0,1016,381,643,813
59.0,444.0,6948633.0,red_sonja,30215,1243,95.0,312.0,5.0,0,810,1506,1,965
195.0,22000.0,52624.0,red_lights,48162,25804,140.0,2000.0,6.2,10000,1017,166,416,158
256.0,15000.0,121463226.0,superbad,422606,17584,555.0,833.0,7.6,0,560,1507,125,16
44.0,923.0,90485233.0,madea_goes_to_jail,9544,3699,45.0,619.0,4.1,804,795,1225,539,966
59.0,11000.0,12139.0,wolves,5693,13545,34.0,918.0,5.3,0,1018,1265,397,967
97.0,158.0,58006147.0,step_up_2__the_streets,67653,816,108.0,152.0,6.2,0,107,1508,350,968
142.0,11000.0,51053787.0,hoodwinked_,45900,14385,247.0,979.0,6.5,0,1019,705,644,203
187.0,3000.0,23472900.0,hotel_rwanda,264533,4142,609.0,460.0,8.1,12000,1020,624,156,202
193.0,866.0,39687528.0,hitman,140780,2124,376.0,794.0,6.3,0,1021,176,28,969
40.0,549.0,7017178.0,black_nativity,1633,1373,17.0,269.0,4.4,0,1022,1451,645,970
46.0,13000.0,23689877.0,the_prince,13133,16735,101.0,1000.0,4.6,0,1023,463,3,99
38.0,109.0,325491.0,city_of_ghosts,4387,245,67.0,67.0,6.0,204,1024,1509,168,971
239.0,482.0,96471845.0,the_others,268581,956,1109.0,203.0,7.6,20000,315,1510,560,972
250.0,2000.0,85200000.0,aliens,488537,4228,1076.0,626.0,8.4,18000,0,1511,5,280
82.0,453.0,72000000.0,my_fair_lady,66959,1164,258.0,272.0,7.9,0,1025,1512,646,973
140.0,45000.0,72219395.0,i_know_what_you_did_last_summer,105585,50284,419.0,4000.0,5.6,0,419,962,236,424
